BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,240,,D4,"5900 ARLINGTON AVENUE, 22W",,10471,,,,,,1962,2,D4,"475,000",2024-10-09
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,240,,D4,"5900 ARLINGTON AVENUE, 2H",,10471,,,,,,1962,2,D4,"400,000",2024-08-14
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,240,,D4,"5900 ARLINGTON AVENUE, 4P",,10471,,,,,,1962,2,D4,"135,000",2024-03-19
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,240,,D4,"5900 ARLINGTON AVENUE, 4P",,10471,,,,,,1962,2,D4,"141,000",2024-10-29
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,240,,D4,"5900 ARLINGTON AVENUE, 4V",,10471,,,,,,1962,2,D4,"360,000",2024-07-11
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,240,,D4,"5900 ARLINGTON AVENUE, 5H",,10471,,,,,,1962,2,D4,"385,000",2024-05-22
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,240,,D4,"5900 ARLINGTON AVENUE, 6D",,10471,,,,,,1962,2,D4,"285,000",2024-03-07
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,240,,D4,"5900 ARLINGTON AVENUE, 7K",,10471,,,,,,1962,2,D4,0,2024-12-12
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,545,,D4,"5601 RIVERDALE AVE, 2B",,10471,,,,,,1954,2,D4,"406,000",2024-04-09
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,545,,D4,"5601 RIVERDALE AVE, 4S",,10471,,,,,,1954,2,D4,"163,000",2024-07-02
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,545,,D4,"5601 RIVERDALE AVENUE, 3A",,10471,,,,,,1954,2,D4,"170,000",2024-03-12
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,545,,D4,"5601 RIVERDALE AVENUE, 3S",,10471,,,,,,1954,2,D4,"170,000",2024-04-10
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,545,,D4,"5601 RIVERDALE AVENUE, 4J",,10471,,,,,,1954,2,D4,"150,000",2024-04-16
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,545,,D4,"5601 RIVERDALE AVENUE, 5B",,10471,,,,,,1954,2,D4,"335,000",2024-01-22
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,545,,D4,"5601 RIVERDALE AVENUE, 5D",,10471,,,,,,1954,2,D4,"323,000",2024-06-28
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,545,,D4,"5601 RIVERDALE AVENUE, 5N",,10471,,,,,,1954,2,D4,"310,000",2024-01-05
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,545,,D4,"5601 RIVERDALE AVENUE, 7G",,10471,,,,,,1954,2,D4,0,2024-10-08
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5610 NETHERLAND AVENUE, 4B",,10471,,,,,,1949,2,D4,"120,000",2024-07-26
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5614 NETHERLAND AVENUE, 4D",,10471,,,,,,1949,2,D4,"170,000",2024-08-28
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5614 NETHERLAND AVENUE, 6D",,10471,,,,,,1949,2,D4,"75,750",2024-01-31
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5615 NETHERLAND AVENUE, 5G",,10471,,,,,,1949,2,D4,"250,000",2024-11-01
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5620 NETHERLAND AVENUE, 3G",,10471,,,,,,1949,2,D4,"250,000",2024-12-20
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5620 NETHERLAND AVENUE, 5A",,10471,,,,,,1949,2,D4,"265,000",2024-09-19
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5621 NETHERLAND AVENUE, 6E",,10471,,,,,,1949,2,D4,"164,300",2024-05-17
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5635 NETHERLAND AVE, 5E",,10471,,,,,,1949,2,D4,"165,000",2024-03-11
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5635 NETHERLAND AVENUE, 2G",,10471,,,,,,1949,2,D4,"250,000",2024-09-26
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5639 NETHERLAND AVENUE, 1B",,10471,,,,,,1949,2,D4,"80,800",2024-05-14
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5639 NETHERLAND AVENUE, 4C",,10471,,,,,,1949,2,D4,"170,000",2024-12-31
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5640 NETHERLAND AVENUE, 5D",,10471,,,,,,1949,2,D4,"190,000",2024-12-30
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5645 NETHERLAND AVENUE, 3C",,10471,,,,,,1949,2,D4,"174,000",2024-11-25
2,RIVERDALE,10 COOPS - ELEVATOR APARTMENTS,2,5953,550,,D4,"5650 NETHERLAND AVE, 3B",,10471,,,,,,1949,2,D4,"180,000",2024-06-25
2,RIVERDALE,12 CONDOS - WALKUP APARTMENTS,2,5789,1109,,R2,"3205 ARLINGTON AVENUE, 2B",2B,10463,1,,1,,,2006,2,R2,"615,000",2024-01-03
2,RIVERDALE,12 CONDOS - WALKUP APARTMENTS,2,5789,1115,,R2,"3205 ARLINGTON AVE, 5B",5B,10463,1,,1,,,2006,2,R2,"780,000",2024-01-12
2,RIVERDALE,12 CONDOS - WALKUP APARTMENTS,2,5944,1008,,R2,"4977 HENRY HUDSON PKWY W, 4977",4977,10471,1,,1,,,1940,2,R2,"730,000",2024-03-26
2,RIVERDALE,12 CONDOS - WALKUP APARTMENTS,2,5944,1011,,R2,"4995 HENRY HUDSON PKWY W, 4995",4995,10471,1,,1,,,1940,2,R2,0,2024-07-03
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5723,1013,,R4,"2287 JOHNSON AVENUE, 4B",4B,10463,1,,1,,,1983,2,R4,"368,000",2024-09-26
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5723,1052,,R4,"2287 JOHNSON AVENUE, 11E",11E,10463,1,,1,,,1983,2,R4,0,2024-05-23
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5723,1063,,R4,"2287 JOHNSON AVENUE, 12F",12F,10463,1,,1,,,1983,2,R4,"715,000",2024-07-08
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5725,1020,,R4,"2600 HENRY HUDSON PARKWAY, 5D",5D,10463,1,,1,,,,2,R4,"220,000",2024-12-12
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5745,1010,,R4,"2521 PALISADES AVE, 2C",2C,10463,1,,1,,,1986,2,R4,"900,000",2024-11-12
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5745,1014,,R4,"2521 PALISADE AVENUE, 4A",4A,10463,1,,1,,,1986,2,R4,0,2024-12-27
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5745,1016,,R4,"2521 PALISADE AVE, 4C",4C,10463,1,,1,,,1986,2,R4,"820,000",2024-08-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5745,1034,,R4,"2521 PALISADE AVENUE, 10C",10C,10463,1,,1,,,1986,2,R4,"995,000",2024-10-07
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1005,,R4,"445 WEST 240 STREET, 1M",1M,10463,1,,1,,,1949,2,R4,"162,721",2024-12-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1012,,R4,"445 WEST 240 STREET, 2F",2F,10463,1,,1,,,1949,2,R4,"162,088",2024-12-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1019,,R4,"445 WEST 240 STREET, 3A",3A,10463,1,,1,,,1949,2,R4,"510,500",2024-05-10
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1020,,R4,"445 WEST 240 STREET, 3B",3B,10463,1,,1,,,1949,2,R4,"165,280",2024-12-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1022,,R4,"445 WEST 240 STREET, 3D",3D,10463,1,,1,,,1949,2,R4,"110,356",2024-12-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1029,,R4,"445 WEST 240 STREET, 3M",3M,10463,1,,1,,,1949,2,R4,"197,831",2024-12-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1031,,R4,"445 WEST 240 STREET, 4A",4A,10463,1,,1,,,1949,2,R4,"265,277",2024-12-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1032,,R4,"445 WEST 240 STREET, 4B",4B,10463,1,,1,,,1949,2,R4,"130,974",2024-12-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1041,,R4,"445 WEST 240 STREET, 4M",4M,10463,1,,1,,,1949,2,R4,"184,090",2024-12-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1047,,R4,"445 WEST 240 STREET, 5E",5E,10463,1,,1,,,1949,2,R4,"134,511",2024-12-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1054,,R4,"445 WEST 240 STREET, 5N",5N,10463,1,,1,,,1949,2,R4,"195,881",2024-12-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1057,,R4,"445 WEST 240 STREET, 6C",6C,10463,1,,1,,,1949,2,R4,"161,664",2024-12-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1059,,R4,"445 WEST 240 STREET, 6E",6E,10463,1,,1,,,1949,2,R4,"152,782",2024-12-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1063,,R4,"445 WEST 240 STREET, 6K",6K,10463,1,,1,,,1949,2,R4,"82,381",2024-12-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5780,1070,,R4,"445 WEST 240TH STREET, 7D",7D,10463,1,,1,,,1949,2,R4,"473,000",2024-06-24
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5787,1014,,R4,"3240 NETHERLAND AVENUE, 6A",6A,10463,1,,1,,,1988,2,R4,"410,000",2024-06-26
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5789,1013,,R4,"3220 FAIRFIELD AVENUE, 4C",4C,10463,1,,1,,,1989,2,R4,"435,000",2024-09-05
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5789,1019,,R4,"3220 FAIRFIELD AVENUE, 6A",6A,10463,1,,1,,,1989,2,R4,"490,000",2024-05-24
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5791,1046,,R4,"3536 CAMBRIDGE AVENUE, 4F",4F,10463,1,,1,,,2005,2,R4,"675,000",2024-05-08
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5796,1011,,R4,"3751 RIVERDALE AVENUE, PHB",PHB,10463,1,,1,,,2006,2,R4,"1,100,000",2024-06-20
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5798,1006,,R4,"3614 JOHNSON AVE, 2C",2C,10463,1,,1,,,2002,2,R4,"555,000",2024-01-12
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5798,1129,,R4,"3625 OXFORD AVENUE, 4A",4A,10463,1,,1,,,2005,2,R4,"760,000",2024-08-19
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5857,1026,,R4,"5775 MOSHOLU AVE, 4D",4D,10471,1,,1,,,1962,2,R4,0,2024-10-02
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5857,1030,,R4,"5775 MOSHOLU AVENUE, 4H",4H,10471,1,,1,,,1962,2,R4,0,2024-10-29
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5857,1061,,R4,"5775 MOSHOLU AVENUE, 7F",7F,10471,1,,1,,,1962,2,R4,"188,000",2024-05-06
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5903,1048,,R4,"640 WEST 237 STREET, 14C",14C,10463,1,,1,,,2006,2,R4,"1,750,000",2024-06-03
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5903,1053,,R4,"640 WEST 237TH STREET, 16B",16B,10463,1,,1,,,2006,2,R4,"1,600,000",2024-02-26
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5903,1058,,R4,"640 WEST 237 STREET, 18A",18A,10463,1,,1,,,2006,2,R4,"940,000",2024-04-25
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5923,1033,,R4,"4465 DOUGLAS AVENUE, 4G",4G,10471,1,,1,,,,2,R4,"880,000",2024-06-14
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5923,1035,,R4,"4465 DOUGLAS AVENUE, 4J",4J,10471,1,,1,,,,2,R4,"775,000",2024-05-28
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5923,1058,,R4,"4455 DOUGLAS AVENUE, 6H",6H,10471,1,,1,,,,2,R4,10,2024-04-04
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5923,1104,,R4,"4455 DOUGLAS AVENUE, 10F",10F,10471,1,,1,,,,2,R4,0,2024-10-02
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5923,1107,,R4,"4455 DOUGLAS AVENUE, 10J",10J,10471,1,,1,,,,2,R4,0,2024-01-08
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5923,1121,,R4,"4455 DOUGLAS AVENUE, 11L",11L,10471,1,,1,,,,2,R4,"1,450,000",2024-05-09
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5923,1125,,R4,"4455 DOUGLAS AVENUE, 12C",12C,10471,1,,1,,,,2,R4,0,2024-12-18
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5923,1151,,R4,"4455 DOUGLAS AVENUE, 15E",15E,10471,1,,1,,,,2,R4,0,2024-04-12
2,RIVERDALE,13 CONDOS - ELEVATOR APARTMENTS,2,5923,1174,,R4,"4481 DOUGLAS AVENUE, TH16",TH16,10471,1,,1,,,,2,R4,"1,690,000",2024-11-15
2,RIVERDALE,17 CONDO COOPS,2,5771,1002,,R9,"3636 FIELDSTON ROAD, 4J",,10463,,,,,,1962,2,R9,"205,000",2024-09-30
2,RIVERDALE,17 CONDO COOPS,2,5771,1002,,R9,"3636 FIELDSTON ROAD, 7-C",,10463,,,,,,1962,2,R9,"275,000",2024-09-30
2,RIVERDALE,22 STORE BUILDINGS,4,5855,2257,,K1,5782 MOSHOLU AVENUE,,10471,0,4,4,"4,930","3,000",1931,4,K1,"1,500,000",2024-02-27
2,RIVERDALE,22 STORE BUILDINGS,4,5861,221,,K2,5797 TYNDALL AVENUE,,10471,0,2,2,"2,131","2,667",2007,4,K2,0,2024-05-29
2,RIVERDALE,22 STORE BUILDINGS,4,5861,321,,K2,5795 TYNDALL AVENUE,,10471,0,2,2,"2,056","2,667",2007,4,K2,0,2024-05-29
2,RIVERDALE,22 STORE BUILDINGS,4,5863,136,,K1,5690 RIVERDALE AVENUE,,10471,0,4,4,"7,227","5,100",1951,4,K1,"2,160,000",2024-12-13
2,RIVERDALE,22 STORE BUILDINGS,4,5888,1542,,K1,6697 BROADWAY,,10471,0,1,1,"6,935","2,300",1935,4,K1,"910,000",2024-08-30
2,RIVERDALE,26 OTHER HOTELS,4,5841,1968,,H4,6389 BROADWAY,,10471,0,1,1,"13,475","6,000",1954,4,H4,"9,200,000",2024-04-11
2,RIVERDALE,26 OTHER HOTELS,4,5841,1978,,H4,6393 BROADWAY,,10471,0,1,1,"16,300","11,964",1958,4,H4,"9,200,000",2024-04-11
2,RIVERDALE,29 COMMERCIAL GARAGES,4,5841,1988,,G7,N/A BROADWAY,,10471,0,0,0,"2,900",0,,4,G7,"3,450,000",2024-04-11
2,RIVERDALE,37 RELIGIOUS FACILITIES,4,5914,315,,M9,640 WEST 249 STREET,,10471,0,2,2,"101,365","40,888",1930,4,M9,0,2024-12-23
2,RIVERDALE,44 CONDO PARKING,4,5723,1117,,RG,"2287 JOHNSON AVENUE, 44",44,10463,,1,1,,,1986,4,RG,"368,000",2024-09-26
2,RIVERDALE,44 CONDO PARKING,4,5723,1122,,RG,"2287 JOHNSON AVENUE, 49",49,10463,,1,1,,,1986,4,RG,0,2024-05-23
2,RIVERDALE,44 CONDO PARKING,4,5745,1002,,RG,"2521 PALISADE AVENUE, GAR3",GAR3,10463,,1,1,,,1986,4,RG,"50,000",2024-08-05
2,RIVERDALE,44 CONDO PARKING,4,5745,1004,,RG,"2521 PALISADE AVENUE, GAR5",GAR5,10463,,1,1,,,1986,4,RG,"995,000",2024-10-07
2,RIVERDALE,44 CONDO PARKING,4,5745,1005,,RG,"2521 PALISADE AVENUE, 6",GAR6,10463,,1,1,,,1986,4,RG,0,2024-12-27
2,RIVERDALE,44 CONDO PARKING,4,5789,1102,,RG,"3205 ARLINGTON AVE, P2",P2,10463,,1,1,,,2006,4,RG,"780,000",2024-01-12
2,RIVERDALE,44 CONDO PARKING,4,5791,1026,,RG,"3536 CAMBRIDGE AVENUE, P23",P23,10463,,1,1,,,2005,4,RG,"675,000",2024-05-08
2,RIVERDALE,44 CONDO PARKING,4,5798,1106,,RG,"3625 OXFORD AVENUE, P3",P3,10463,,1,1,,,2005,4,RG,"760,000",2024-08-19
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4156,33,,A1,1621 MAYFLOWER AVENUE,,10461,1,0,1,"2,500","1,344",1915,1,A1,"660,000",2024-07-11
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4158,14,,A1,1624 PILGRIM AVENUE,,10461,1,0,1,"2,375","1,462",1930,1,A1,0,2024-09-25
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4159,6,,A1,1724 HUTCHINSON RVR PY E,,10461,1,0,1,"2,590","1,288",1920,1,A1,"575,000",2024-10-09
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4166,6,,A2,2947 MIDDLETOWN ROAD,,10461,1,0,1,"2,425","2,256",1925,1,A2,"715,000",2024-05-16
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4167,10,,A1,2952 ROBERTS AVENUE,,10461,1,0,1,"2,500","1,510",1920,1,A1,"801,000",2024-11-22
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4167,14,,A1,1639 CROSBY AVENUE,,10461,1,0,1,"3,331","1,360",1925,1,A1,0,2024-12-27
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4172,19,,A1,1619 MAHAN,,10461,1,0,1,"2,500","1,200",1920,1,A1,0,2024-07-29
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4191,45,,A5,1851 MAYFLOWER AVENUE,,10461,1,0,1,"2,494","1,584",1960,1,A5,0,2024-08-27
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4197,28,,S1,1803 PARKVIEW AVENUE,,10461,1,1,2,"2,300","2,160",1963,1,S1,"1,225,000",2024-08-15
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4231,47,,A2,1941 MAYFLOWER AVENUE,,10461,1,0,1,"2,369",444,1925,1,A2,0,2024-08-19
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4235,13,,A1,1934 HOBART,,10461,1,0,1,"2,502","1,394",1925,1,A1,"850,000",2024-12-30
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4240,6,,A5,2010 MAYFLOWER AVENUE,,10461,1,0,1,"2,237","1,258",1950,1,A5,"692,000",2024-08-14
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4240,7,,A5,2012 MAYFLOWER AVENUE,,10461,1,0,1,"2,237","1,258",1950,1,A5,"18,000",2024-08-31
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4247,16,,A1,2034 CONTINENTAL AVENUE,,10461,1,0,1,"3,729","1,748",1920,1,A1,0,2024-11-19
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,4248,40,,A1,2043 COLONIAL AVENUE,,10461,1,0,1,"4,584","1,692",1901,1,A1,"770,000",2024-11-26
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5309,76,,A1,2922 HASKIN STREET,,10461,1,0,1,"3,694","1,178",1910,1,A1,"645,000",2024-01-31
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5311,39,,A5,2918 BAISLEY AVENUE,,10461,1,0,1,"1,800","1,638",1950,1,A5,"699,000",2024-08-29
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5311,64,,A1,2925 HASKIN STREET,,10461,1,0,1,"3,654","1,300",1920,1,A1,1,2024-08-01
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5311,140,,A5,2924 BAISLEY AVENUE,,10461,1,0,1,"1,800","1,638",1950,1,A5,"415,000",2024-09-06
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5331,36,,A2,1231 PURITAN AVENUE,,10461,1,0,1,"4,646",954,1945,1,A2,"520,000",2024-04-23
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5333,11,,A2,1208 MAYFLOWER AVENUE,,10461,1,0,1,"2,225","1,120",1920,1,A2,0,2024-02-22
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5333,11,,A2,1208 MAYFLOWER AVENUE,,10461,1,0,1,"2,225","1,120",1920,1,A2,0,2024-07-22
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5333,21,,A2,1232 MAYFLOWER AVENUE,,10461,1,0,1,"2,513","1,539",1920,1,A2,"650,000",2024-08-23
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5334,53,,A5,1239 EDISON AVE,,10461,1,0,1,"2,128","1,665",1940,1,A5,"590,000",2024-09-27
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5335,26,,A1,1289 EDISON AVENUE,,10461,1,0,1,"2,375","1,156",1920,1,A1,"620,000",2024-05-03
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5336,14,,A1,2935 BAISLEY AVENUE,,10461,1,0,1,"3,517","1,500",1920,1,A1,"625,000",2024-04-17
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5337,128,,A5,2980 WATERBURY AVENUE,,10461,1,0,1,"2,825","1,817",1950,1,A5,0,2024-09-04
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5339,71,,A1,1247 HOLLYWOOD AVENUE,,10461,1,0,1,"3,190","1,952",1925,1,A1,0,2024-10-09
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5350,3,,A1,1306 EDWARDS AVE,,10461,1,0,1,"2,430","1,344",1915,1,A1,0,2024-06-21
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5350,4,,A1,1308 EDWARDS AVE,,10461,1,0,1,"2,430","1,640",1930,1,A1,10,2024-09-25
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5350,33,,A5,2754 LATTING STREET,,10461,1,0,1,"1,350","1,683",1960,1,A5,0,2024-09-20
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5351,39,,A1,1305 PURITAN AVENUE,,10461,1,0,1,"3,823","1,460",1920,1,A1,0,2024-12-16
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5357,54,,A2,2894 CODDINGTON AVENUE,,10461,1,0,1,"2,950","1,593",1940,1,A2,0,2024-05-28
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5360,4,,A5,3013 WATERBURY AVENUE,,10461,1,0,1,"2,052","1,539",1940,1,A5,0,2024-02-02
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5361,14,,A5,1306 HOBART AVENUE,,10461,1,0,1,"2,178","1,782",1950,1,A5,"690,000",2024-01-27
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5361,42,,A1,3054 LASALLE AVENUE,,10461,1,0,1,"2,240","2,520",1925,1,A1,"695,000",2024-09-13
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5363,13,,A2,1372 GILLESPIE AVENUE,,10461,1,0,1,"2,500",736,1920,1,A2,"200,000",2024-07-24
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5364,9,,A5,3003 LA SALLE AVENUE,,10461,1,0,1,"1,620","1,852",1955,1,A5,"670,000",2024-08-06
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5365,33,,A5,3048 CODDINGTON AVENUE,,10461,1,0,1,"1,816","1,152",1925,1,A5,0,2024-01-11
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5365,48,,A1,1361 MERRY AVENUE,,10461,1,0,1,"1,638","1,440",1925,1,A1,"750,000",2024-10-24
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5366,1,,A1,3065 LA SALLE AVENUE,,10461,1,0,1,"2,617","1,800",1930,1,A1,0,2024-10-04
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5366,1,,A1,3065 LA SALLE AVENUE,,10461,1,0,1,"2,617","1,800",1930,1,A1,"700,000",2024-01-04
2,SCHUYLERVILLE/PELHAM BAY,01 ONE FAMILY DWELLINGS,1,5366,14,,A1,1366 MERRY AVE,,10461,1,0,1,"2,083","1,408",1930,1,A1,"750,000",2024-10-08
